image_idx,trialidx,fixations_count,found,sloc_fixation_index,search,distractor
914,914,6,TRUE,-1,1,0
915,915,4,TRUE,-1,1,0
916,916,6,TRUE,-1,1,0
917,917,2,TRUE,-1,1,0
918,918,5,TRUE,-1,1,0
919,919,4,TRUE,-1,1,0
920,920,6,TRUE,-1,1,0
921,921,4,TRUE,-1,1,0
922,922,5,TRUE,-1,1,0
923,923,4,TRUE,-1,1,0
924,924,2,TRUE,-1,1,0
925,925,6,TRUE,-1,1,0
926,926,5,TRUE,-1,1,0
927,927,6,TRUE,-1,1,0
928,928,4,TRUE,-1,1,0
929,929,6,TRUE,-1,1,0
930,930,6,TRUE,-1,1,0
931,931,2,TRUE,-1,1,0
932,932,6,TRUE,-1,1,0
933,933,6,TRUE,-1,1,0
934,934,5,TRUE,-1,1,0
935,935,4,TRUE,-1,1,0
936,936,5,TRUE,-1,1,0
937,937,3,TRUE,-1,1,0
938,938,3,TRUE,-1,1,0
939,939,6,TRUE,-1,1,0
940,940,3,TRUE,-1,1,0
941,941,6,TRUE,-1,1,0
942,942,5,TRUE,-1,1,0
943,943,2,TRUE,-1,1,0
944,944,6,TRUE,-1,1,0
945,945,6,TRUE,-1,1,0
946,946,4,TRUE,-1,1,0
947,947,6,TRUE,-1,1,0
948,948,5,TRUE,-1,1,0
949,949,5,TRUE,-1,1,0
950,950,6,TRUE,-1,1,0
951,951,5,TRUE,-1,1,0
952,952,3,TRUE,-1,1,0
953,953,4,TRUE,-1,1,0
954,954,6,TRUE,-1,1,0
955,955,4,TRUE,-1,1,0
956,956,3,TRUE,-1,1,0
957,957,4,TRUE,-1,1,0
958,958,3,TRUE,-1,1,0
959,959,6,TRUE,-1,1,0
960,960,6,TRUE,-1,1,0
961,961,6,TRUE,-1,1,0
962,962,6,TRUE,-1,1,0
963,963,3,TRUE,-1,1,0
964,964,2,TRUE,-1,1,0
965,965,2,TRUE,-1,1,0
966,966,4,TRUE,-1,1,0
967,967,5,TRUE,-1,1,0
968,968,5,TRUE,-1,1,0
969,969,5,TRUE,-1,1,0
970,970,2,TRUE,-1,1,0
971,971,6,TRUE,-1,1,0
972,972,5,TRUE,-1,1,0
973,973,2,TRUE,-1,1,0
974,974,2,TRUE,-1,1,0
975,975,4,TRUE,-1,1,0
976,976,5,TRUE,-1,1,0
977,977,3,TRUE,-1,1,0
978,978,5,TRUE,-1,1,0
979,979,3,TRUE,-1,1,0
980,980,2,TRUE,-1,1,0
981,981,4,TRUE,-1,1,0
982,982,5,TRUE,-1,1,0
983,983,3,TRUE,-1,1,0
984,984,5,TRUE,-1,1,0
985,985,4,TRUE,-1,1,0
986,986,5,TRUE,-1,1,0
987,987,5,TRUE,-1,1,0
988,988,2,TRUE,-1,1,0
989,989,5,TRUE,-1,1,0
990,990,5,TRUE,-1,1,0
991,991,5,TRUE,-1,1,0
992,992,6,TRUE,-1,1,0
993,993,4,TRUE,-1,1,0
994,994,2,TRUE,-1,1,0
995,995,3,TRUE,-1,1,0
996,996,4,TRUE,-1,1,0
997,997,5,TRUE,-1,1,0
998,998,6,TRUE,-1,1,0
999,999,2,TRUE,-1,1,0
1000,1000,2,TRUE,-1,1,0
1001,1001,5,TRUE,-1,1,0
1002,1002,3,TRUE,-1,1,0
1003,1003,3,TRUE,-1,1,0
1004,1004,6,TRUE,-1,1,0
1005,1005,6,TRUE,-1,1,0
1006,1006,3,TRUE,-1,1,0
1007,1007,6,TRUE,-1,1,0
1008,1008,2,TRUE,-1,1,0
1009,1009,5,TRUE,-1,1,0
1010,1010,4,TRUE,-1,1,0
1011,1011,4,TRUE,-1,1,0
1012,1012,5,TRUE,-1,1,0
1013,1013,6,TRUE,-1,1,0
1014,1014,3,TRUE,-1,1,0
1015,1015,3,TRUE,-1,1,0
1016,1016,3,TRUE,-1,1,0
1017,1017,4,TRUE,-1,1,0
1018,1018,6,TRUE,-1,1,0
1019,1019,6,TRUE,-1,1,0
1020,1020,3,TRUE,-1,1,0
1021,1021,4,TRUE,-1,1,0
1022,1022,6,TRUE,-1,1,0
1023,1023,6,TRUE,-1,1,0
1024,1024,5,TRUE,-1,1,0
1025,1025,4,TRUE,-1,1,0
1026,1026,3,TRUE,-1,1,0
1027,1027,5,TRUE,-1,1,0
1028,1028,1,TRUE,-1,1,0
1029,1029,3,TRUE,-1,1,0
1030,1030,4,TRUE,-1,1,0
1031,1031,3,TRUE,-1,1,0
1032,1032,6,TRUE,-1,1,0
1033,1033,3,TRUE,-1,1,0
1034,1034,6,TRUE,-1,1,0
1035,1035,5,TRUE,-1,1,0
1036,1036,6,TRUE,-1,1,0
1037,1037,4,TRUE,-1,1,0
1038,1038,2,TRUE,-1,1,0
1039,1039,4,TRUE,-1,1,0
1040,1040,3,TRUE,-1,1,0
1041,1041,2,TRUE,-1,1,0
1042,1042,6,TRUE,-1,1,0
1043,1043,5,TRUE,-1,1,0
1044,1044,4,TRUE,-1,1,0
1045,1045,4,TRUE,-1,1,0
1046,1046,3,TRUE,-1,1,0
1047,1047,5,TRUE,-1,1,0
1048,1048,3,TRUE,-1,1,0
1049,1049,3,TRUE,-1,1,0
1050,1050,6,TRUE,-1,1,0
1051,1051,4,TRUE,-1,1,0
1052,1052,6,TRUE,-1,1,0
1053,1053,4,TRUE,-1,1,0
1054,1054,3,TRUE,-1,1,0
1055,1055,2,TRUE,-1,1,0
1056,1056,4,TRUE,-1,1,0
1057,1057,6,TRUE,-1,1,0
1058,1058,3,TRUE,-1,1,0
1059,1059,4,TRUE,-1,1,0
1060,1060,6,TRUE,-1,1,0
1061,1061,2,TRUE,-1,1,0
1062,1062,4,TRUE,-1,1,0
1063,1063,4,TRUE,-1,1,0
1064,1064,6,TRUE,-1,1,0
1065,1065,3,TRUE,-1,1,0
1066,1066,4,TRUE,-1,1,0
1067,1067,6,TRUE,-1,1,0
1068,1068,4,TRUE,-1,1,0
1069,1069,2,TRUE,-1,1,0
1070,1070,3,TRUE,-1,1,0
1071,1071,6,TRUE,-1,1,0
1072,1072,4,TRUE,-1,1,0
1073,1073,2,TRUE,-1,1,0
1074,1074,6,TRUE,-1,1,0
1075,1075,3,TRUE,-1,1,0
1076,1076,3,TRUE,-1,1,0
1077,1077,6,TRUE,-1,1,0
1078,1078,4,TRUE,-1,1,0
1079,1079,6,TRUE,-1,1,0
1080,1080,4,TRUE,-1,1,0
1081,1081,3,TRUE,-1,1,0
1082,1082,4,TRUE,-1,1,0
1083,1083,3,TRUE,-1,1,0
1084,1084,2,TRUE,-1,1,0
1085,1085,3,TRUE,-1,1,0
1086,1086,4,TRUE,-1,1,0
1087,1087,1,TRUE,-1,1,0
1088,1088,3,TRUE,-1,1,0
1089,1089,6,TRUE,-1,1,0
1090,1090,6,TRUE,-1,1,0
1091,1091,2,TRUE,-1,1,0
1092,1092,2,TRUE,-1,1,0
1093,1093,4,TRUE,-1,1,0
1094,1094,5,TRUE,-1,1,0
1095,1095,2,TRUE,-1,1,0
1096,1096,4,TRUE,-1,1,0
1097,1097,2,TRUE,-1,1,0
1098,1098,1,TRUE,-1,1,0
1099,1099,4,TRUE,-1,1,0
1100,1100,6,TRUE,-1,1,0
1101,1101,1,TRUE,-1,1,0
1102,1102,4,TRUE,-1,1,0
1103,1103,4,TRUE,-1,1,0
1104,1104,6,TRUE,-1,1,0
1105,1105,1,TRUE,-1,1,0
1106,1106,6,TRUE,-1,1,0
1107,1107,5,TRUE,-1,1,0
1108,1108,1,TRUE,-1,1,0
1109,1109,6,TRUE,-1,1,0
1110,1110,4,TRUE,-1,1,0
1111,1111,6,TRUE,-1,1,0
1112,1112,6,TRUE,-1,1,0
1113,1113,3,TRUE,-1,1,0
1114,1114,3,TRUE,-1,1,0
1115,1115,3,TRUE,-1,1,0
1116,1116,5,TRUE,-1,1,0
1117,1117,6,TRUE,-1,1,0
1118,1118,2,TRUE,-1,1,0
1119,1119,1,TRUE,-1,1,0
1120,1120,6,TRUE,-1,1,0
1121,1121,6,TRUE,-1,1,0
1122,1122,6,TRUE,-1,1,0
1123,1123,1,TRUE,-1,1,0
1124,1124,5,TRUE,-1,1,0
1125,1125,2,TRUE,-1,1,0
1126,1126,2,TRUE,-1,1,0
1127,1127,6,TRUE,-1,1,0
1128,1128,3,TRUE,-1,1,0
1129,1129,5,TRUE,-1,1,0
1130,1130,6,TRUE,-1,1,0
1131,1131,3,TRUE,-1,1,0
1132,1132,6,TRUE,-1,1,0
1133,1133,4,TRUE,-1,1,0
1134,1134,1,TRUE,-1,1,0
1135,1135,1,TRUE,-1,1,0
1136,1136,2,TRUE,-1,1,0
1137,1137,4,TRUE,-1,1,0
1138,1138,5,TRUE,-1,1,0
1139,1139,3,TRUE,-1,1,0
1140,1140,3,TRUE,-1,1,0
1141,1141,4,TRUE,-1,1,0
1142,1142,2,TRUE,-1,1,0
1143,1143,3,TRUE,-1,1,0
1144,1144,4,TRUE,-1,1,0
1145,1145,3,TRUE,-1,1,0
1146,1146,6,TRUE,-1,1,0
1147,1147,4,TRUE,-1,1,0
1148,1148,4,TRUE,-1,1,0
1149,1149,6,TRUE,-1,1,0
1150,1150,2,TRUE,-1,1,0
1151,1151,3,TRUE,-1,1,0
1152,1152,6,TRUE,-1,1,0
1153,1153,3,TRUE,-1,1,0
1154,1154,4,TRUE,-1,1,0
1155,1155,5,TRUE,-1,1,0
1156,1156,6,TRUE,-1,1,0
1157,1157,6,TRUE,-1,1,0
1158,1158,5,TRUE,-1,1,0
1159,1159,4,TRUE,-1,1,0
1160,1160,6,TRUE,-1,1,0
1161,1161,2,TRUE,-1,1,0
1162,1162,5,TRUE,-1,1,0
1163,1163,4,TRUE,-1,1,0
1164,1164,2,TRUE,-1,1,0
1165,1165,6,TRUE,-1,1,0
1166,1166,5,TRUE,-1,1,0
1167,1167,6,TRUE,-1,1,0
1168,1168,3,TRUE,-1,1,0
1169,1169,2,TRUE,-1,1,0
1170,1170,2,TRUE,-1,1,0
1171,1171,3,TRUE,-1,1,0
1172,1172,3,TRUE,-1,1,0
1173,1173,6,TRUE,-1,1,0
1174,1174,6,TRUE,-1,1,0
1175,1175,2,TRUE,-1,1,0
1176,1176,5,TRUE,-1,1,0
1177,1177,3,TRUE,-1,1,0
1178,1178,5,TRUE,-1,1,0
1179,1179,1,TRUE,-1,1,0
1180,1180,5,TRUE,-1,1,0
1181,1181,6,TRUE,-1,1,0
1182,1182,2,TRUE,-1,1,0
1183,1183,3,TRUE,-1,1,0
1184,1184,2,TRUE,-1,1,0
1185,1185,2,TRUE,-1,1,0
1186,1186,3,TRUE,-1,1,0
1187,1187,6,TRUE,-1,1,0
1188,1188,2,TRUE,-1,1,0
1189,1189,3,TRUE,-1,1,0
1190,1190,4,TRUE,-1,1,0
1191,1191,4,TRUE,-1,1,0
1192,1192,4,TRUE,-1,1,0
1193,1193,6,TRUE,-1,1,0
1194,1194,2,TRUE,-1,1,0
1195,1195,1,TRUE,-1,1,0
1196,1196,3,TRUE,-1,1,0
1197,1197,5,TRUE,-1,1,0
1198,1198,6,TRUE,-1,1,0
1199,1199,1,TRUE,-1,1,0
1200,1200,6,TRUE,-1,1,0
1201,1201,6,TRUE,-1,1,0
1202,1202,5,TRUE,-1,1,0
1203,1203,4,TRUE,-1,1,0
1204,1204,5,TRUE,-1,1,0
1205,1205,2,TRUE,-1,1,0
1206,1206,3,TRUE,-1,1,0
1207,1207,2,TRUE,-1,1,0
1208,1208,3,TRUE,-1,1,0
1209,1209,4,TRUE,-1,1,0
1210,1210,3,TRUE,-1,1,0
1211,1211,3,TRUE,-1,1,0
1212,1212,6,TRUE,-1,1,0
1213,1213,6,TRUE,-1,1,0
1214,1214,3,TRUE,-1,1,0
1215,1215,3,TRUE,-1,1,0
1216,1216,3,TRUE,-1,1,0
1217,1217,3,TRUE,-1,1,0
1218,1218,6,TRUE,-1,1,0
1219,1219,5,TRUE,-1,1,0
1220,1220,5,TRUE,-1,1,0
1221,1221,6,TRUE,-1,1,0
1222,1222,2,TRUE,-1,1,0
1223,1223,3,TRUE,-1,1,0
1224,1224,2,TRUE,-1,1,0
1225,1225,3,TRUE,-1,1,0
1226,1226,4,TRUE,-1,1,0
1227,1227,2,TRUE,-1,1,0
1228,1228,3,TRUE,-1,1,0
1229,1229,2,TRUE,-1,1,0
1230,1230,6,TRUE,-1,1,0
1231,1231,3,TRUE,-1,1,0
1232,1232,2,TRUE,-1,1,0
1233,1233,6,TRUE,-1,1,0
1234,1234,5,TRUE,-1,1,0
1235,1235,2,TRUE,-1,1,0
1236,1236,6,TRUE,-1,1,0
1237,1237,3,TRUE,-1,1,0
1238,1238,3,TRUE,-1,1,0
1239,1239,5,TRUE,-1,1,0
1240,1240,3,TRUE,-1,1,0
1241,1241,5,TRUE,-1,1,0
1242,1242,4,TRUE,-1,1,0
1243,1243,6,TRUE,-1,1,0
1244,1244,6,TRUE,-1,1,0
1245,1245,5,TRUE,-1,1,0
1246,1246,1,TRUE,-1,1,0
1247,1247,4,TRUE,-1,1,0
1248,1248,3,TRUE,-1,1,0
1249,1249,2,TRUE,-1,1,0
1250,1250,4,TRUE,-1,1,0
1251,1251,6,TRUE,-1,1,0
1252,1252,3,TRUE,-1,1,0
1253,1253,4,TRUE,-1,1,0
1254,1254,6,TRUE,-1,1,0
1255,1255,2,TRUE,-1,1,0
1256,1256,3,TRUE,-1,1,0
1257,1257,4,TRUE,-1,1,0
1258,1258,3,TRUE,-1,1,0
1259,1259,1,TRUE,-1,1,0
1260,1260,6,TRUE,-1,1,0
1261,1261,6,TRUE,-1,1,0
1262,1262,4,TRUE,-1,1,0
1263,1263,6,TRUE,-1,1,0
1264,1264,3,TRUE,-1,1,0
1265,1265,4,TRUE,-1,1,0
1266,1266,6,TRUE,-1,1,0
1267,1267,2,TRUE,-1,1,0
1268,1268,3,TRUE,-1,1,0
1269,1269,4,TRUE,-1,1,0
1270,1270,2,TRUE,-1,1,0
1271,1271,6,TRUE,-1,1,0
1272,1272,4,TRUE,-1,1,0
1273,1273,3,TRUE,-1,1,0
1274,1274,5,TRUE,-1,1,0
1275,1275,2,TRUE,-1,1,0
1276,1276,6,TRUE,-1,1,0
1277,1277,3,TRUE,-1,1,0
1278,1278,4,TRUE,-1,1,0
1279,1279,6,TRUE,-1,1,0
1280,1280,3,TRUE,-1,1,0
1281,1281,3,TRUE,-1,1,0
1282,1282,5,TRUE,-1,1,0
1283,1283,4,TRUE,-1,1,0
1284,1284,5,TRUE,-1,1,0
1285,1285,2,TRUE,-1,1,0
1286,1286,2,TRUE,-1,1,0
1287,1287,4,TRUE,-1,1,0
1288,1288,3,TRUE,-1,1,0
1289,1289,5,TRUE,-1,1,0
1290,1290,4,TRUE,-1,1,0
1291,1291,3,TRUE,-1,1,0
1292,1292,2,TRUE,-1,1,0
1293,1293,6,TRUE,-1,1,0
1294,1294,5,TRUE,-1,1,0
1295,1295,5,TRUE,-1,1,0
1296,1296,1,TRUE,-1,1,0
1297,1297,2,TRUE,-1,1,0
1298,1298,3,TRUE,-1,1,0
1299,1299,6,TRUE,-1,1,0
1300,1300,3,TRUE,-1,1,0
1301,1301,1,TRUE,-1,1,0
1302,1302,5,TRUE,-1,1,0
1303,1303,5,TRUE,-1,1,0
1304,1304,3,TRUE,-1,1,0
1305,1305,6,TRUE,-1,1,0
1306,1306,3,TRUE,-1,1,0
1307,1307,4,TRUE,-1,1,0
1308,1308,2,TRUE,-1,1,0
1309,1309,6,TRUE,-1,1,0
1310,1310,2,TRUE,-1,1,0
1311,1311,2,TRUE,-1,1,0
1312,1312,1,TRUE,-1,1,0
1313,1313,4,TRUE,-1,1,0
1314,1314,4,TRUE,-1,1,0
1315,1315,5,TRUE,-1,1,0
1316,1316,5,TRUE,-1,1,0
1317,1317,4,TRUE,-1,1,0
1318,1318,3,TRUE,-1,1,0
1319,1319,5,TRUE,-1,1,0
1320,1320,5,TRUE,-1,1,0
1321,1321,6,TRUE,-1,1,0
1322,1322,2,TRUE,-1,1,0
1323,1323,5,TRUE,-1,1,0
1324,1324,5,TRUE,-1,1,0
1325,1325,5,TRUE,-1,1,0
1326,1326,4,TRUE,-1,1,0
1327,1327,5,TRUE,-1,1,0
1328,1328,2,TRUE,-1,1,0
1329,1329,3,TRUE,-1,1,0
1330,1330,3,TRUE,-1,1,0
1331,1331,3,TRUE,-1,1,0
1332,1332,3,TRUE,-1,1,0
1333,1333,5,TRUE,-1,1,0
1334,1334,3,TRUE,-1,1,0
1335,1335,3,TRUE,-1,1,0
1336,1336,6,TRUE,-1,1,0
1337,1337,3,TRUE,-1,1,0
1338,1338,6,TRUE,-1,1,0
1339,1339,3,TRUE,-1,1,0
1340,1340,2,TRUE,-1,1,0
1341,1341,3,TRUE,-1,1,0
1342,1342,3,TRUE,-1,1,0
1343,1343,5,TRUE,-1,1,0
1344,1344,2,TRUE,-1,1,0
1345,1345,6,TRUE,-1,1,0
1346,1346,5,TRUE,-1,1,0
1347,1347,2,TRUE,-1,1,0
1348,1348,6,TRUE,-1,1,0
1349,1349,4,TRUE,-1,1,0
1350,1350,3,TRUE,-1,1,0
1351,1351,5,TRUE,-1,1,0
1352,1352,4,TRUE,-1,1,0
1353,1353,3,TRUE,-1,1,0
1354,1354,3,TRUE,-1,1,0
1355,1355,3,TRUE,-1,1,0
1356,1356,5,TRUE,-1,1,0
1357,1357,6,TRUE,-1,1,0
1358,1358,4,TRUE,-1,1,0
1359,1359,6,TRUE,-1,1,0
1360,1360,3,TRUE,-1,1,0
1361,1361,3,TRUE,-1,1,0
1362,1362,2,TRUE,-1,1,0
1363,1363,6,TRUE,-1,1,0
1364,1364,2,TRUE,-1,1,0
1365,1365,2,TRUE,-1,1,0
1366,1366,4,TRUE,-1,1,0
1367,1367,5,TRUE,-1,1,0
1368,1368,5,TRUE,-1,1,0
1369,1369,3,TRUE,-1,1,0
1370,1370,5,TRUE,-1,1,0
1371,1371,4,TRUE,-1,1,0
1372,1372,3,TRUE,-1,1,0
1373,1373,6,TRUE,-1,1,0
1374,1374,6,TRUE,-1,1,0
1375,1375,2,TRUE,-1,1,0
1376,1376,2,TRUE,-1,1,0
1377,1377,2,TRUE,-1,1,0
1378,1378,3,TRUE,-1,1,0
1379,1379,6,TRUE,-1,1,0
1380,1380,3,TRUE,-1,1,0
1381,1381,5,TRUE,-1,1,0
1382,1382,6,TRUE,-1,1,0
1383,1383,2,TRUE,-1,1,0
1384,1384,2,TRUE,-1,1,0
1385,1385,5,TRUE,-1,1,0
1386,1386,5,TRUE,-1,1,0
1387,1387,3,TRUE,-1,1,0
1388,1388,5,TRUE,-1,1,0
1389,1389,4,TRUE,-1,1,0
1390,1390,4,TRUE,-1,1,0
1391,1391,3,TRUE,-1,1,0
1392,1392,2,TRUE,-1,1,0
1393,1393,3,TRUE,-1,1,0
1394,1394,6,TRUE,-1,1,0
1395,1395,3,TRUE,-1,1,0
1396,1396,4,TRUE,-1,1,0
1397,1397,4,TRUE,-1,1,0
1398,1398,3,TRUE,-1,1,0
1399,1399,1,TRUE,-1,1,0
1400,1400,3,TRUE,-1,1,0
1401,1401,6,TRUE,-1,1,0
1402,1402,4,TRUE,-1,1,0
1403,1403,3,TRUE,-1,1,0
1404,1404,4,TRUE,-1,1,0
1405,1405,4,TRUE,-1,1,0
1406,1406,6,TRUE,-1,1,0
1407,1407,6,TRUE,-1,1,0
1408,1408,3,TRUE,-1,1,0
1409,1409,5,TRUE,-1,1,0
1410,1410,3,TRUE,-1,1,0
1411,1411,6,TRUE,-1,1,0
1412,1412,4,TRUE,-1,1,0
1413,1413,2,TRUE,-1,1,0
1414,1414,1,TRUE,-1,1,0
1415,1415,3,TRUE,-1,1,0
1416,1416,6,TRUE,-1,1,0
1417,1417,3,TRUE,-1,1,0
1418,1418,4,TRUE,-1,1,0
1419,1419,4,TRUE,-1,1,0
1420,1420,5,TRUE,-1,1,0
1421,1421,6,TRUE,-1,1,0
1422,1422,5,TRUE,-1,1,0
1423,1423,2,TRUE,-1,1,0
1424,1424,6,TRUE,-1,1,0
1425,1425,2,TRUE,-1,1,0
1426,1426,2,TRUE,-1,1,0
1427,1427,3,TRUE,-1,1,0
1428,1428,3,TRUE,-1,1,0
1429,1429,5,TRUE,-1,1,0
1430,1430,4,TRUE,-1,1,0
1431,1431,6,TRUE,-1,1,0
1432,1432,2,TRUE,-1,1,0
1433,1433,6,TRUE,-1,1,0
1434,1434,3,TRUE,-1,1,0
1435,1435,5,TRUE,-1,1,0
1436,1436,3,TRUE,-1,1,0
1437,1437,4,TRUE,-1,1,0
1438,1438,5,TRUE,-1,1,0
1439,1439,6,TRUE,-1,1,0
1440,1440,5,TRUE,-1,1,0
1441,1441,2,TRUE,1,0,1
1442,1442,3,TRUE,1,0,1
1443,1443,2,TRUE,1,0,1
1444,1444,2,TRUE,1,0,1
1445,1445,2,TRUE,1,0,1
1446,1446,2,TRUE,1,0,1
1447,1447,2,TRUE,1,0,1
1448,1448,3,TRUE,1,0,1
1449,1449,4,TRUE,1,0,1
1450,1450,2,TRUE,1,0,1
1451,1451,2,TRUE,1,0,1
1452,1452,3,TRUE,1,0,1
1453,1453,2,TRUE,1,0,1
1454,1454,3,TRUE,1,0,1
1455,1455,2,TRUE,1,0,1
1456,1456,2,TRUE,1,0,1
1457,1457,5,TRUE,1,0,1
1458,1458,2,TRUE,1,0,1
1459,1459,2,TRUE,1,0,1
1460,1460,2,TRUE,1,0,1
1461,1461,2,TRUE,1,0,1
1462,1462,4,TRUE,1,0,1
1463,1463,2,TRUE,1,0,1
1464,1464,2,TRUE,1,0,1
1465,1465,2,TRUE,1,0,1
1466,1466,2,TRUE,1,0,1
1467,1467,5,TRUE,1,0,1
1468,1468,3,TRUE,1,0,1
1469,1469,2,TRUE,1,0,1
1470,1470,2,TRUE,1,0,1
1471,1471,3,TRUE,1,0,1
1472,1472,3,TRUE,1,0,1
1473,1473,2,TRUE,1,0,1
1474,1474,2,TRUE,1,0,1
1475,1475,2,TRUE,1,0,1
1476,1476,3,TRUE,1,0,1
1477,1477,3,TRUE,1,0,1
1478,1478,3,TRUE,1,0,1
1479,1479,3,TRUE,1,0,1
1480,1480,3,TRUE,1,0,1
1481,1481,5,TRUE,1,0,1
1482,1482,2,TRUE,1,0,1
1483,1483,3,TRUE,1,0,1
1484,1484,2,TRUE,1,0,1
1485,1485,3,TRUE,1,0,1
1486,1486,2,TRUE,1,0,1
1487,1487,2,TRUE,1,0,1
1488,1488,2,TRUE,1,0,1
1489,1489,3,TRUE,1,0,1
1490,1490,3,TRUE,1,0,1
1491,1491,2,TRUE,1,0,1
1492,1492,6,TRUE,1,0,1
1493,1493,2,TRUE,1,0,1
1494,1494,2,TRUE,1,0,1
1495,1495,2,TRUE,1,0,1
1496,1496,2,TRUE,1,0,1
1497,1497,3,TRUE,1,0,1
1498,1498,2,TRUE,1,0,1
1499,1499,2,TRUE,1,0,1
1500,1500,2,TRUE,1,0,1
1501,1501,2,TRUE,1,0,1
1502,1502,2,TRUE,1,0,1
1503,1503,3,TRUE,1,0,1
1504,1504,2,TRUE,1,0,1
1505,1505,4,TRUE,1,0,1
1506,1506,2,TRUE,1,0,1
1507,1507,3,TRUE,1,0,1
1508,1508,2,TRUE,1,0,1
1509,1509,3,TRUE,1,0,1
1510,1510,4,TRUE,1,0,1
1511,1511,2,TRUE,1,0,1
1512,1512,3,TRUE,1,0,1
1513,1513,2,TRUE,1,0,1
1514,1514,2,TRUE,1,0,1
1515,1515,4,TRUE,1,0,1
1516,1516,3,TRUE,1,0,1
1517,1517,2,TRUE,1,0,1
1518,1518,4,TRUE,1,0,1
1519,1519,2,TRUE,1,0,1
1520,1520,3,TRUE,1,0,1
1521,1521,2,TRUE,1,0,1
1522,1522,2,TRUE,1,0,1
1523,1523,3,TRUE,1,0,1
1524,1524,4,TRUE,1,0,1
1525,1525,4,TRUE,1,0,1
1526,1526,2,TRUE,1,0,1
1527,1527,2,TRUE,1,0,1
1528,1528,2,TRUE,1,0,1
1529,1529,2,TRUE,1,0,1
1530,1530,2,TRUE,1,0,1
1531,1531,2,TRUE,1,0,1
1532,1532,2,TRUE,1,0,1
1533,1533,4,TRUE,1,0,1
1534,1534,2,TRUE,1,0,1
1535,1535,2,TRUE,1,0,1
1536,1536,3,TRUE,1,0,1
1537,1537,4,TRUE,1,0,1
1538,1538,5,TRUE,1,0,1
1539,1539,2,TRUE,1,0,1
1540,1540,2,TRUE,1,0,1
1541,1541,6,TRUE,1,0,1
1542,1542,2,TRUE,1,0,1
1543,1543,2,TRUE,1,0,1
1544,1544,2,TRUE,1,0,1
1545,1545,3,TRUE,1,0,1
1546,1546,3,TRUE,1,0,1
1547,1547,3,TRUE,1,0,1
1548,1548,2,TRUE,1,0,1
1549,1549,4,TRUE,1,0,1
1550,1550,2,TRUE,1,0,1
1551,1551,3,TRUE,1,0,1
1552,1552,2,TRUE,1,0,1
1553,1553,3,TRUE,1,0,1
1554,1554,2,TRUE,1,0,1
1555,1555,2,TRUE,1,0,1
1556,1556,4,TRUE,1,0,1
1557,1557,3,TRUE,1,0,1
1558,1558,2,TRUE,1,0,1
1559,1559,2,TRUE,1,0,1
1560,1560,3,TRUE,1,0,1
1561,1561,2,TRUE,1,0,1
1562,1562,3,TRUE,1,0,1
1563,1563,5,TRUE,1,0,1
1564,1564,2,TRUE,1,0,1
1565,1565,2,TRUE,1,0,1
1566,1566,2,TRUE,1,0,1
1567,1567,4,TRUE,1,0,1
1568,1568,2,TRUE,1,0,1
1569,1569,2,TRUE,1,0,1
1570,1570,2,TRUE,1,0,1
1571,1571,2,TRUE,1,0,1
1572,1572,2,TRUE,1,0,1
1573,1573,2,TRUE,1,0,1
1574,1574,2,TRUE,1,0,1
1575,1575,2,TRUE,1,0,1
1576,1576,2,TRUE,1,0,1
1577,1577,6,TRUE,1,0,1
1578,1578,2,TRUE,1,0,1
1579,1579,2,TRUE,1,0,1
1580,1580,2,TRUE,1,0,1
1581,1581,5,TRUE,1,0,1
1582,1582,3,TRUE,1,0,1
1583,1583,2,TRUE,1,0,1
1584,1584,4,TRUE,1,0,1
1585,1585,2,TRUE,1,0,1
1586,1586,2,TRUE,1,0,1
1587,1587,2,TRUE,1,0,1
1588,1588,2,TRUE,1,0,1
1589,1589,4,TRUE,1,0,1
1590,1590,2,TRUE,1,0,1
1591,1591,3,TRUE,1,0,1
1592,1592,2,TRUE,1,0,1
1593,1593,2,TRUE,1,0,1
1594,1594,2,TRUE,1,0,1
1595,1595,3,TRUE,1,0,1
1596,1596,2,TRUE,1,0,1
1597,1597,3,TRUE,1,0,1
1598,1598,3,TRUE,1,0,1
1599,1599,2,TRUE,1,0,1
1600,1600,2,TRUE,1,0,1
1601,1601,2,TRUE,1,0,1
1602,1602,4,TRUE,1,0,1
1603,1603,3,TRUE,1,0,1
1604,1604,3,TRUE,1,0,1
1605,1605,3,TRUE,1,0,1
1606,1606,2,TRUE,1,0,1
1607,1607,2,TRUE,1,0,1
1608,1608,2,TRUE,1,0,1
1609,1609,3,TRUE,1,0,1
1610,1610,3,TRUE,1,0,1
1611,1611,2,TRUE,1,0,1
1612,1612,2,TRUE,1,0,1
1613,1613,3,TRUE,1,0,1
1614,1614,2,TRUE,1,0,1
1615,1615,2,TRUE,1,0,1
1616,1616,3,TRUE,1,0,1
1617,1617,5,TRUE,1,0,1
1618,1618,5,TRUE,1,0,1
1619,1619,2,TRUE,1,0,1
1620,1620,2,TRUE,1,0,1
1621,1621,2,TRUE,1,0,1
1622,1622,2,TRUE,1,0,1
1623,1623,2,TRUE,1,0,1
1624,1624,2,TRUE,1,0,1
1625,1625,3,TRUE,1,0,1
1626,1626,2,TRUE,1,0,1
1627,1627,3,TRUE,1,0,1
1628,1628,4,TRUE,1,0,1
1629,1629,3,TRUE,1,0,1
